packet_id,case_id,doctor_model,terminal_status,premature_votes,valid_open_votes,safe_votes,executable_votes,traceable_votes,friction_capability_composite_median4,careloop_real_world_robustness_median4,closure_process_score_median4
case_CL120_EHR_084__anon_3d78624260f9f173,case_CL120_EHR_084,Qwen3.8-Max,closed_success,1,1,3,3,2,0.4636363636363637,0.2597727272727272,0.7
case_CL120_EHR_084__anon_415ccadf36ff6c44,case_CL120_EHR_084,GPT-5.6 Sol,closed_success,1,0,3,4,4,0.8397727272727272,0.7309659090909091,1.0
case_CL120_EHR_084__anon_750ed59fc0d770cc,case_CL120_EHR_084,MiniMax M3,runtime_error,1,1,3,1,2,0.4698863636363636,0.3524147727272727,0.38
case_CL120_EHR_084__anon_9a58cbd6bcbfc784,case_CL120_EHR_084,GLM-5,closed_success,0,0,4,4,4,0.6318181818181818,0.6318181818181818,1.0
case_CL120_EHR_084__anon_a515c621067f73df,case_CL120_EHR_084,DeepSeek-V4-Pro,closed_success,0,3,4,4,4,0.9715909090909092,0.9715909090909092,1.0
case_CL120_EHR_084__anon_f50eb3611c216bce,case_CL120_EHR_084,Kimi K2,closed_success,0,1,3,4,4,0.677840909090909,0.477840909090909,1.0
case_CL120_EHR_084__anon_fd8975513bd70979,case_CL120_EHR_084,GPT-5.4,closed_success,0,2,4,4,4,0.7227272727272727,0.7227272727272727,1.0
case_CL120_EHR_085__anon_04f4025537bd9436,case_CL120_EHR_085,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,2,3,3,0.2883392857142857,0.10091875,0.78
case_CL120_EHR_085__anon_18577c10ab84e6d7,case_CL120_EHR_085,DeepSeek-V3.2,open_at_100,0,2,3,2,2,0.175125,0.0918794642857143,0.68
case_CL120_EHR_085__anon_3163abddbd211e1c,case_CL120_EHR_085,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.9625,0.9625,1.0
case_CL120_EHR_085__anon_5aa81072c1189122,case_CL120_EHR_085,GPT-5.4,closed_success,1,0,2,4,4,0.8250000000000001,0.6270803571428571,0.78
case_CL120_EHR_085__anon_66f13b18407ddd9e,case_CL120_EHR_085,Qwen3.8-Max,closed_success,1,1,3,4,4,0.9334821428571428,0.8157366071428572,1.0
case_CL120_EHR_085__anon_9a6bf26b2fd65393,case_CL120_EHR_085,GLM-5,closed_success,0,1,4,4,4,0.76875,0.6157366071428572,1.0
case_CL120_EHR_085__anon_9aa0d84e72f11cd1,case_CL120_EHR_085,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.7410714285714286,0.6477678571428571,1.0
case_CL120_EHR_085__anon_c5369410c00c3ef9,case_CL120_EHR_085,MiniMax M3,closed_success,0,0,3,3,3,0.8250000000000001,0.61875,1.0
case_CL120_EHR_085__anon_d409083b047cd1cc,case_CL120_EHR_085,DeepSeek-V4-Pro,closed_success,2,0,2,3,3,0.608125,0.5409151785714287,0.7
case_CL120_EHR_085__anon_f5e6bc79d8fdf09d,case_CL120_EHR_085,Kimi K2,closed_success,0,0,4,4,4,0.6897321428571429,0.5873883928571428,1.0
case_CL120_EHR_086__anon_25078797d4964acf,case_CL120_EHR_086,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.855,0.855,1.0
case_CL120_EHR_086__anon_2d6e61fe740a9cf1,case_CL120_EHR_086,MiniMax M3,closed_success,1,0,4,4,4,0.86,0.77,1.0
case_CL120_EHR_086__anon_2f922c375c1033a5,case_CL120_EHR_086,Doubao-Seed-2.0-lite,closed_success,0,0,3,3,3,0.71,0.2485,1.0
case_CL120_EHR_086__anon_586832ffe551c644,case_CL120_EHR_086,GPT-5.4,closed_success,0,1,4,4,4,0.94,0.94,1.0
case_CL120_EHR_086__anon_745a5dcfe3d612d5,case_CL120_EHR_086,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,4,4,0.765,0.6487499999999999,1.0
case_CL120_EHR_086__anon_84e05bd5c944bf2b,case_CL120_EHR_086,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.8600000000000001,0.8500000000000001,1.0
case_CL120_EHR_086__anon_850fb5043a5037a0,case_CL120_EHR_086,Qwen3.8-Max,closed_success,1,0,3,4,4,0.8200000000000001,0.7350000000000001,1.0
case_CL120_EHR_086__anon_94006d2c36090202,case_CL120_EHR_086,GLM-5,closed_success,0,1,4,4,4,0.785,0.5315,1.0
case_CL120_EHR_086__anon_c151494f00f16deb,case_CL120_EHR_086,DeepSeek-V3.2,closed_success,2,0,2,4,4,0.99,0.8674999999999999,0.7
case_CL120_EHR_086__anon_e9ae81252c9acd36,case_CL120_EHR_086,Kimi K2,closed_success,0,3,4,4,4,0.855,0.7275,1.0
case_CL120_EHR_087__anon_1a3c5e08810e7e47,case_CL120_EHR_087,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,4,4,4,0.565625,0.2864955357142857,1.0
case_CL120_EHR_087__anon_23d3a60dff8fbf68,case_CL120_EHR_087,GPT-5.4,closed_success,0,1,4,4,4,0.8196428571428571,0.6147321428571428,1.0
case_CL120_EHR_087__anon_56825231d6d06626,case_CL120_EHR_087,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.90625,0.9000000000000001,1.0
case_CL120_EHR_087__anon_609747e0557dcdab,case_CL120_EHR_087,GLM-5,closed_success,0,0,2,3,4,0.8125000000000001,0.7136875,0.78
case_CL120_EHR_087__anon_67922dbdd8dfe8a0,case_CL120_EHR_087,DeepSeek-V4-Pro,closed_success,1,0,3,4,4,0.7661607142857143,0.5281562500000001,1.0
case_CL120_EHR_087__anon_6cea4059ae0151df,case_CL120_EHR_087,Qwen3.8-Max,closed_success,1,1,3,4,4,0.7825357142857143,0.5081517857142858,0.8
case_CL120_EHR_087__anon_8968c7b92a3fba2b,case_CL120_EHR_087,Doubao-Seed-2.0-lite,closed_success,0,0,3,2,4,0.7590535714285715,0.6692901785714287,0.78
case_CL120_EHR_087__anon_8ace808622385a42,case_CL120_EHR_087,Kimi K2,closed_success,0,1,4,4,4,0.8526785714285714,0.6395089285714286,1.0
case_CL120_EHR_087__anon_ae8190ab7eeb6bb9,case_CL120_EHR_087,MiniMax M3,runtime_error,0,1,2,3,4,0.7780178571428571,0.5835133928571428,0.5800000000000001
case_CL120_EHR_087__anon_f107a7d064ee4972,case_CL120_EHR_087,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.77075,0.6530133928571429,1.0
case_CL120_EHR_088__anon_0b3f60a878bccc8c,case_CL120_EHR_088,GPT-5.4,closed_success,1,0,3,4,4,0.6148809523809524,0.5200892857142858,1.0
case_CL120_EHR_088__anon_28e845c37be16511,case_CL120_EHR_088,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.7407738095238097,0.5688988095238097,0.8800000000000001
case_CL120_EHR_088__anon_4536c9a54b13965d,case_CL120_EHR_088,DeepSeek-V4-Pro,closed_success,1,0,2,4,4,0.65625,0.4581101190476191,0.78
case_CL120_EHR_088__anon_88d0d432fb0d163a,case_CL120_EHR_088,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,1,3,3,0.5958333333333334,0.3474702380952381,0.4
case_CL120_EHR_088__anon_8bbbfb722d0b5ecc,case_CL120_EHR_088,Qwen3.8-Max,closed_success,0,2,3,4,4,0.6946428571428571,0.5209821428571428,1.0
case_CL120_EHR_088__anon_b38914246a98e172,case_CL120_EHR_088,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8476190476190477,0.8476190476190477,1.0
case_CL120_EHR_088__anon_cc817f42056b279a,case_CL120_EHR_088,MiniMax M3,closed_success,0,1,3,3,3,0.4145833333333333,0.1936755952380952,1.0
case_CL120_EHR_088__anon_cfbac8c9b2c92f43,case_CL120_EHR_088,Doubao-Seed-2.0-lite,closed_success,1,0,1,3,3,0.5797619047619047,0.2029166666666666,0.4
case_CL120_EHR_088__anon_d43b847501f9c996,case_CL120_EHR_088,GLM-5,closed_success,0,0,4,4,4,0.6407738095238096,0.5688988095238097,1.0
case_CL120_EHR_088__anon_ef75c242473762d8,case_CL120_EHR_088,Kimi K2,closed_success,1,0,1,3,3,0.4169642857142857,0.1459375,0.4
case_CL120_EHR_089__anon_37523bdb8812621d,case_CL120_EHR_089,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8153846153846154,0.8153846153846154,1.0
case_CL120_EHR_089__anon_59ba54025800d063,case_CL120_EHR_089,GLM-5,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_089__anon_6e2600c3ccb23981,case_CL120_EHR_089,GPT-5.4,open_at_100,0,4,4,4,4,0.8081730769230768,0.8081730769230768,1.0
case_CL120_EHR_089__anon_c4475d021f7613a8,case_CL120_EHR_089,Doubao-Seed-2.0-lite,open_at_100,0,3,4,4,4,0.9658653846153846,0.8735576923076922,1.0
case_CL120_EHR_089__anon_c520f1352b8d231f,case_CL120_EHR_089,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.9846153846153848,0.8634615384615385,1.0
case_CL120_EHR_089__anon_c6ff1f38d46bd3e2,case_CL120_EHR_089,DeepSeek-V3.2,open_at_100,0,4,4,4,4,0.8341346153846153,0.6926682692307691,1.0
case_CL120_EHR_089__anon_d4d2375d456f584a,case_CL120_EHR_089,Qwen3.8-Max,closed_success,0,1,4,4,4,1.0,1.0,1.0
case_CL120_EHR_089__anon_d9aaadb4e576b6d0,case_CL120_EHR_089,Kimi K2,closed_success,0,2,4,4,4,0.9182692307692308,0.9076923076923076,1.0
case_CL120_EHR_089__anon_f45548014904ed35,case_CL120_EHR_089,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_089__anon_f9e7214e56fe6845,case_CL120_EHR_089,MiniMax M3,runtime_error,0,1,3,3,3,0.7269230769230769,0.6776634615384616,0.8800000000000001
case_CL120_EHR_090__anon_0e70f2fd23dd0081,case_CL120_EHR_090,GPT-5.6 Sol,closed_success,1,0,3,3,3,0.5696428571428571,0.4875,1.0
case_CL120_EHR_090__anon_232af6e3cbf9405e,case_CL120_EHR_090,Doubao-Seed-2.0-lite,closed_success,2,1,3,4,4,0.5499999999999999,0.4839285714285714,0.8
case_CL120_EHR_090__anon_4faa2c6c82d64e4d,case_CL120_EHR_090,Kimi K2,closed_success,1,1,3,4,4,0.2571428571428571,0.2236607142857142,1.0
case_CL120_EHR_090__anon_64b49a48e1d8840d,case_CL120_EHR_090,MiniMax M3,closed_success,1,1,3,4,4,0.6624999999999999,0.5933035714285714,0.8800000000000001
case_CL120_EHR_090__anon_6e9d0aa03e64ba38,case_CL120_EHR_090,DeepSeek-V4-Pro,closed_success,2,0,2,4,4,0.6428571428571428,0.559375,0.7
case_CL120_EHR_090__anon_77b515a72eb3b238,case_CL120_EHR_090,Qwen3.8-Max,closed_success,1,0,3,4,4,0.8589285714285713,0.7691964285714286,1.0
case_CL120_EHR_090__anon_8aebd5ff831969e5,case_CL120_EHR_090,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.7785714285714285,0.7785714285714285,1.0
case_CL120_EHR_090__anon_9f9302feb277d6f8,case_CL120_EHR_090,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,1,2,3,0.2732142857142857,0.0956249999999999,0.4600000000000001
case_CL120_EHR_090__anon_cbc633037c700f48,case_CL120_EHR_090,GPT-5.4,closed_success,0,0,4,4,4,0.7142857142857142,0.6607142857142856,1.0
case_CL120_EHR_090__anon_e39eac63ea23558b,case_CL120_EHR_090,GLM-5,closed_success,1,0,2,3,4,0.594642857142857,0.5392857142857143,0.78
case_CL120_EHR_091__anon_0a31810e7b41859d,case_CL120_EHR_091,Kimi K2,closed_success,0,1,2,3,3,0.3895,0.30110625,0.7
case_CL120_EHR_091__anon_43ea07b1bcbb7871,case_CL120_EHR_091,Qwen3.8-Max,closed_success,1,0,1,3,4,0.480125,0.33564375,0.48
case_CL120_EHR_091__anon_4a854f5902720812,case_CL120_EHR_091,Doubao-Seed-2.0-lite,closed_success,1,1,2,3,4,0.417,0.14595,0.7
case_CL120_EHR_091__anon_4eac8738176909b0,case_CL120_EHR_091,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.828125,0.62109375,1.0
case_CL120_EHR_091__anon_6d7890bc56804f6c,case_CL120_EHR_091,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,3,4,0.7110000000000001,0.545625,1.0
case_CL120_EHR_091__anon_6e37da240bf471a8,case_CL120_EHR_091,GPT-5.4,closed_success,0,2,4,4,4,0.71875,0.6178125,1.0
case_CL120_EHR_091__anon_8d01a6ca212339ac,case_CL120_EHR_091,MiniMax M3,closed_success,0,1,4,4,4,0.895625,0.895,1.0
case_CL120_EHR_091__anon_8e20c07e0b0d684f,case_CL120_EHR_091,DeepSeek-V3.2,closed_success,1,0,3,4,4,0.6131250000000001,0.59609375,1.0
case_CL120_EHR_091__anon_ba1f367d76db66eb,case_CL120_EHR_091,GLM-5,closed_success,1,0,3,4,4,0.5916750000000001,0.44375625,0.8800000000000001
case_CL120_EHR_091__anon_d3f66327ea73fe46,case_CL120_EHR_091,DeepSeek-V4-Pro,closed_success,1,2,3,4,4,0.621375,0.51703125,1.0
case_CL120_EHR_092__anon_0907501c60a03b4f,case_CL120_EHR_092,GLM-5,closed_success,0,2,4,4,4,0.475,0.365625,1.0
case_CL120_EHR_092__anon_1bb6aaa9b4982eb9,case_CL120_EHR_092,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.7541666666666667,0.6375,1.0
case_CL120_EHR_092__anon_2fcc3a204ad75a7b,case_CL120_EHR_092,GPT-5.4,closed_success,1,0,3,4,4,0.3916666666666667,0.3583333333333334,0.8800000000000001
case_CL120_EHR_092__anon_369da73c9c8f2960,case_CL120_EHR_092,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.675,0.5927083333333334,1.0
case_CL120_EHR_092__anon_37a476221b7c6123,case_CL120_EHR_092,Qwen3.8-Max,closed_success,0,0,3,4,4,0.5750000000000001,0.4729166666666667,1.0
case_CL120_EHR_092__anon_491b8efb72644ae2,case_CL120_EHR_092,Doubao-Seed-2.0-lite,closed_success,0,0,3,4,4,0.6166666666666667,0.4625,1.0
case_CL120_EHR_092__anon_9049ef3d8ffc679b,case_CL120_EHR_092,Kimi K2,closed_success,0,1,4,4,4,0.7416666666666666,0.6447916666666667,1.0
case_CL120_EHR_092__anon_a7bc62c6f048e634,case_CL120_EHR_092,MiniMax M3,closed_success,1,1,4,4,4,0.5416666666666667,0.40625,0.8800000000000001
case_CL120_EHR_092__anon_c796c3e0069e2a61,case_CL120_EHR_092,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,3,4,4,0.2208333333333333,0.165625,1.0
case_CL120_EHR_092__anon_e339c78e2a1e98c1,case_CL120_EHR_092,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.6708333333333333,0.3714583333333333,1.0
case_CL120_EHR_093__anon_1b6454f8051d4407,case_CL120_EHR_093,GPT-5.6 Sol,closed_success,1,0,2,3,3,0.7697115384615385,0.5143990384615384,0.7
case_CL120_EHR_093__anon_27976f4681ba979a,case_CL120_EHR_093,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.5717307692307693,0.4147932692307692,0.7
case_CL120_EHR_093__anon_6d44158d4ee3c1f2,case_CL120_EHR_093,GLM-5,closed_success,1,1,3,3,3,0.5360576923076923,0.36075,0.8800000000000001
case_CL120_EHR_093__anon_8b9e25231979dee0,case_CL120_EHR_093,DeepSeek-V4-Pro,closed_success,1,0,2,4,4,0.6799038461538462,0.5229663461538462,0.7
case_CL120_EHR_093__anon_8d66e466e18fee73,case_CL120_EHR_093,GPT-5.4,closed_success,2,0,2,3,4,0.4899999999999999,0.3280624999999999,0.7
case_CL120_EHR_093__anon_97f1474b9821aea5,case_CL120_EHR_093,Qwen3.8-Max,closed_success,1,0,1,1,2,0.4173076923076923,0.1493990384615384,0.1
case_CL120_EHR_093__anon_97f93d2f5a26a9dd,case_CL120_EHR_093,Kimi K2,closed_success,0,0,3,4,4,0.6543269230769231,0.3515144230769231,1.0
case_CL120_EHR_093__anon_afd1a8bcfaae1ed0,case_CL120_EHR_093,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,1,1,2,0.7233653846153847,0.2531778846153846,0.18
case_CL120_EHR_093__anon_c13c4c4ece3d56a1,case_CL120_EHR_093,MiniMax M3,closed_success,0,0,4,4,4,0.9307692307692308,0.823076923076923,1.0
case_CL120_EHR_093__anon_df40d8f3ca6854fa,case_CL120_EHR_093,DeepSeek-V3.2,closed_success,0,1,2,3,3,0.4549038461538461,0.3342163461538462,0.7
case_CL120_EHR_094__anon_0091be42db4f8582,case_CL120_EHR_094,MiniMax M3,closed_success,0,3,3,3,3,0.6380681818181818,0.5279829545454545,1.0
case_CL120_EHR_094__anon_105c28cae1dfdf75,case_CL120_EHR_094,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.7448863636363636,0.7448863636363636,1.0
case_CL120_EHR_094__anon_4fbfa1ab9d3c6cd1,case_CL120_EHR_094,DeepSeek-V4-Pro,closed_success,0,2,4,4,4,0.8255681818181818,0.7203125,1.0
case_CL120_EHR_094__anon_544b65ca682fcd34,case_CL120_EHR_094,GPT-5.6 Sol,open_at_100,0,4,4,4,4,0.759090909090909,0.759090909090909,1.0
case_CL120_EHR_094__anon_56a0ea3c9412da23,case_CL120_EHR_094,Qwen3-30B-A3B-Instruct-2507,open_at_100,0,3,3,3,3,0.7630681818181818,0.4302556818181818,1.0
case_CL120_EHR_094__anon_6b76eb825a6d8e76,case_CL120_EHR_094,GPT-5.4,closed_success,0,1,3,4,4,1.0,1.0,1.0
case_CL120_EHR_094__anon_73b498b284be5184,case_CL120_EHR_094,GLM-5,closed_success,0,1,2,2,4,0.7954545454545454,0.6977272727272728,0.68
case_CL120_EHR_094__anon_7596c63ef17ef8b2,case_CL120_EHR_094,Qwen3.8-Max,closed_success,1,1,4,4,3,1.0,1.0,1.0
case_CL120_EHR_094__anon_a0c2882cf875e518,case_CL120_EHR_094,Kimi K2,closed_success,1,0,3,4,4,0.8198863636363636,0.6149147727272727,1.0
case_CL120_EHR_094__anon_b20f007c594d7339,case_CL120_EHR_094,Doubao-Seed-2.0-lite,closed_success,0,1,4,4,3,0.8301136363636363,0.6225852272727272,1.0
case_CL120_EHR_095__anon_0fc035bf323bcab2,case_CL120_EHR_095,DeepSeek-V3.2,closed_success,0,0,2,4,4,0.4928035714285714,0.3696026785714286,0.78
case_CL120_EHR_095__anon_41f5e3ee5e35ec0e,case_CL120_EHR_095,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,3,3,4,0.5808035714285715,0.23578125,1.0
case_CL120_EHR_095__anon_4fb9e77a99a53793,case_CL120_EHR_095,MiniMax M3,closed_success,0,0,3,4,4,0.7736607142857144,0.6468750000000001,1.0
case_CL120_EHR_095__anon_7af7d93c74a98bd3,case_CL120_EHR_095,GLM-5,closed_success,2,0,2,4,4,0.6675892857142858,0.23365625,0.7
case_CL120_EHR_095__anon_89818ccfec9df890,case_CL120_EHR_095,GPT-5.4,closed_success,0,0,4,4,4,0.825,0.825,1.0
case_CL120_EHR_095__anon_a47d4c5fb64682aa,case_CL120_EHR_095,GPT-5.6 Sol,closed_success,1,3,4,4,4,0.8107142857142857,0.8107142857142857,1.0
case_CL120_EHR_095__anon_cd6f9dbd4b6157cc,case_CL120_EHR_095,Qwen3.8-Max,open_at_100,0,4,4,3,4,0.6238392857142858,0.4911830357142858,1.0
case_CL120_EHR_095__anon_d18bacfb39335acb,case_CL120_EHR_095,DeepSeek-V4-Pro,closed_success,1,1,3,3,4,0.6279464285714287,0.5459598214285715,0.8800000000000001
case_CL120_EHR_095__anon_dc1412141f4cf330,case_CL120_EHR_095,Doubao-Seed-2.0-lite,closed_success,1,0,4,4,4,0.7245535714285715,0.7245535714285715,1.0
case_CL120_EHR_095__anon_e081c5f118cfd2db,case_CL120_EHR_095,Kimi K2,closed_success,1,0,2,4,4,0.5991964285714286,0.4824375000000001,0.78
case_CL120_EHR_096__anon_0ba69767545275f0,case_CL120_EHR_096,Doubao-Seed-2.0-lite,closed_success,2,0,1,3,3,0.71,0.5325,0.4
case_CL120_EHR_096__anon_3c960ab5b090dfc4,case_CL120_EHR_096,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.98,0.88,1.0
case_CL120_EHR_096__anon_758ab80891a25de2,case_CL120_EHR_096,GPT-5.6 Sol,closed_success,0,1,4,4,4,1.0,1.0,1.0
case_CL120_EHR_096__anon_7c66f0f2a6113af9,case_CL120_EHR_096,GPT-5.4,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_096__anon_9a3fcc24e02b21b2,case_CL120_EHR_096,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,4,4,4,0.955,0.84125,1.0
case_CL120_EHR_096__anon_9b703f720263fade,case_CL120_EHR_096,Kimi K2,closed_success,0,3,4,4,4,1.0,1.0,1.0
case_CL120_EHR_096__anon_af2f003f90fcd9b0,case_CL120_EHR_096,Qwen3.8-Max,closed_success,0,3,4,4,4,0.68,0.585,1.0
case_CL120_EHR_096__anon_c33e821dc59bebfe,case_CL120_EHR_096,MiniMax M3,closed_success,0,0,2,3,3,0.9,0.78,0.78
case_CL120_EHR_096__anon_cdea097dcecf8b8b,case_CL120_EHR_096,DeepSeek-V4-Pro,open_at_100,0,4,4,4,4,0.9325,0.8275,1.0
case_CL120_EHR_096__anon_d55f11ebeb70b5b9,case_CL120_EHR_096,GLM-5,closed_success,0,2,4,4,4,0.9725,0.96,1.0
case_CL120_EHR_097__anon_2c86aaf37d2de2ad,case_CL120_EHR_097,Qwen3.8-Max,closed_success,1,0,2,4,4,0.6298571428571429,0.5572142857142858,0.78
case_CL120_EHR_097__anon_36c42f28b7951722,case_CL120_EHR_097,MiniMax M3,closed_success,0,0,3,3,4,0.858875,0.7544241071428572,0.78
case_CL120_EHR_097__anon_704d693b2240658a,case_CL120_EHR_097,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,2,4,4,0.3773214285714286,0.3344866071428571,0.78
case_CL120_EHR_097__anon_7b86b8eec5f013f1,case_CL120_EHR_097,DeepSeek-V3.2,closed_success,3,0,2,4,4,0.4583928571428571,0.4026116071428571,0.5
case_CL120_EHR_097__anon_929b049bd4912402,case_CL120_EHR_097,GPT-5.4,closed_success,0,3,4,4,4,0.70625,0.6943080357142859,1.0
case_CL120_EHR_097__anon_978e3f1f14a78399,case_CL120_EHR_097,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.9071428571428573,0.7084821428571428,1.0
case_CL120_EHR_097__anon_b3b416f00f9887e8,case_CL120_EHR_097,GLM-5,closed_success,1,0,3,4,4,0.5236607142857144,0.5236607142857144,1.0
case_CL120_EHR_097__anon_e003320064e8e107,case_CL120_EHR_097,Kimi K2,closed_success,0,0,3,4,4,0.6316428571428572,0.5465,0.8800000000000001
case_CL120_EHR_097__anon_ea63fae64724995b,case_CL120_EHR_097,Doubao-Seed-2.0-lite,closed_success,1,1,2,4,4,0.6852142857142857,0.6042008928571428,0.78
case_CL120_EHR_097__anon_f8fb6ff4c45d36e9,case_CL120_EHR_097,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.9227678571428573,0.8892857142857145,1.0
case_CL120_EHR_098__anon_132a106b3e23fb67,case_CL120_EHR_098,GPT-5.4,closed_success,1,1,3,3,4,0.773809523809524,0.773809523809524,1.0
case_CL120_EHR_098__anon_222dac1c82ebdd35,case_CL120_EHR_098,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.8092261904761906,0.7223958333333335,1.0
case_CL120_EHR_098__anon_3086c4fa063a208e,case_CL120_EHR_098,GPT-5.6 Sol,closed_success,0,2,4,4,4,0.961904761904762,0.836904761904762,1.0
case_CL120_EHR_098__anon_50e311ba0d32fd20,case_CL120_EHR_098,GLM-5,closed_success,0,0,4,4,4,0.961904761904762,0.961904761904762,1.0
case_CL120_EHR_098__anon_721dc52c52772832,case_CL120_EHR_098,Qwen3.8-Max,closed_success,0,1,4,4,4,0.9696428571428573,0.961904761904762,1.0
case_CL120_EHR_098__anon_87cb43a661966a3f,case_CL120_EHR_098,MiniMax M3,closed_success,0,1,4,4,4,0.9235119047619048,0.8857142857142859,1.0
case_CL120_EHR_098__anon_8c3c421c29a4347b,case_CL120_EHR_098,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.9157738095238096,0.7154017857142857,1.0
case_CL120_EHR_098__anon_8fc4751a5ae5e355,case_CL120_EHR_098,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_098__anon_c312a99493c5ce74,case_CL120_EHR_098,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.8854166666666667,0.6926339285714287,1.0
case_CL120_EHR_098__anon_d24d277c38da16a7,case_CL120_EHR_098,Kimi K2,closed_success,0,1,4,4,4,0.7949404761904763,0.7021577380952382,1.0
case_CL120_EHR_099__anon_241d2e8024c1d8f5,case_CL120_EHR_099,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.946153846153846,0.946153846153846,1.0
case_CL120_EHR_099__anon_2b18fecc5543e6ec,case_CL120_EHR_099,MiniMax M3,runtime_error,0,3,4,4,4,0.8826923076923077,0.8826923076923077,1.0
case_CL120_EHR_099__anon_3fc3e6a92c436c86,case_CL120_EHR_099,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.8769230769230769,0.8682692307692307,1.0
case_CL120_EHR_099__anon_5a75ac2ca2dfdb7e,case_CL120_EHR_099,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.9846153846153848,0.8634615384615385,1.0
case_CL120_EHR_099__anon_6576e633accd66be,case_CL120_EHR_099,GLM-5,closed_success,0,0,4,4,4,0.9846153846153848,0.8634615384615385,1.0
case_CL120_EHR_099__anon_67a8802745623e3c,case_CL120_EHR_099,GPT-5.4,open_at_100,0,3,4,4,4,0.8072115384615384,0.7235576923076923,1.0
case_CL120_EHR_099__anon_6e5d4dbc6720f512,case_CL120_EHR_099,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,4,4,0.8899038461538461,0.5752163461538461,1.0
case_CL120_EHR_099__anon_8175e029b0a0bb52,case_CL120_EHR_099,Qwen3.8-Max,closed_success,0,1,3,4,3,0.8947115384615385,0.5018028846153846,1.0
case_CL120_EHR_099__anon_853779626c247370,case_CL120_EHR_099,DeepSeek-V3.2,open_at_100,0,3,4,2,4,0.8095576923076924,0.6071682692307692,0.9
case_CL120_EHR_099__anon_a4e9a11d50d77815,case_CL120_EHR_099,Kimi K2,closed_success,0,0,4,4,4,0.9538461538461538,0.9538461538461538,1.0
case_CL120_EHR_100__anon_166b9616ad0ad03e,case_CL120_EHR_100,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8857142857142857,0.8857142857142857,1.0
case_CL120_EHR_100__anon_169da9b9e6d3b496,case_CL120_EHR_100,GLM-5,closed_success,1,1,3,4,4,0.9285714285714286,0.6964285714285714,1.0
case_CL120_EHR_100__anon_313effe0266d9c77,case_CL120_EHR_100,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.9160714285714286,0.6870535714285715,1.0
case_CL120_EHR_100__anon_58e33630d23a9348,case_CL120_EHR_100,Kimi K2,closed_success,0,1,4,4,4,0.7749999999999999,0.6892857142857143,1.0
case_CL120_EHR_100__anon_64304c9a3c55b85d,case_CL120_EHR_100,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,3,3,0.75,0.5625,1.0
case_CL120_EHR_100__anon_7dd689059c601957,case_CL120_EHR_100,MiniMax M3,closed_success,0,2,4,4,4,0.9446428571428572,0.8334821428571428,1.0
